region_id,total_population
LK_6230010,907
LK_6230015,1540
LK_6230020,2181
LK_6230025,608
LK_6230030,577
LK_6230035,959
LK_6230040,865
LK_6230045,2024
LK_6230050,775
LK_6230055,782
LK_6230060,677
LK_6230065,1031
LK_6230070,682
LK_6230075,2401
LK_6230080,903
LK_6230085,1186
LK_6230090,1518
LK_6230095,957
LK_6230100,1657
LK_6230105,764
LK_6230110,658
LK_6230115,1359
LK_6230120,1511
LK_6230125,1074
LK_6230130,2122
LK_6230135,867
LK_6230140,1280
LK_6230145,1103
LK_6230150,2556
LK_6230155,1110
LK_6230160,1839
LK_6230165,1133
LK_6233,62515
LK_6233005,1022
LK_6233010,3062
LK_6233015,759
LK_6233020,409
LK_6233025,664
LK_6233030,761
LK_6233035,750
LK_6233040,775
LK_6233045,539
LK_6233050,492
LK_6233055,455
LK_6233060,1080
LK_6233065,2441
LK_6233070,3310
LK_6233075,2194
LK_6233080,1205
LK_6233085,1011
LK_6233090,1582
LK_6233095,1350
LK_6233100,3481
LK_6233105,1130
LK_6233110,2027
LK_6233115,1263
LK_6233120,1596
LK_6233125,812
LK_6233130,820
LK_6233135,1035
LK_6233140,1002
LK_6233145,606
LK_6233150,1152
LK_6233155,600
LK_6233160,687
LK_6233165,604
LK_6233170,1080
LK_6233175,2083
LK_6233180,3668
LK_6233185,1073
LK_6233190,1473
LK_6233195,1162
LK_6233200,1483
LK_6233205,2732
LK_6233210,1362
LK_6233215,932
LK_6233220,803
LK_6233225,466
LK_6233230,700
LK_6233235,748
LK_6233240,1285
LK_6233245,789
LK_6236,47920
LK_6236005,944
LK_6236010,1048
LK_6236015,856
LK_6236020,566
LK_6236025,578
LK_6236030,1670
LK_6236035,719
LK_6236040,704
LK_6236045,445
LK_6236050,939
LK_6236055,912
LK_6236060,574
LK_6236065,536
LK_6236070,647
LK_6236075,785
LK_6236080,991
LK_6236085,449
LK_6236090,1120
LK_6236095,764
LK_6236100,982
LK_6236105,446
LK_6236110,1257
LK_6236115,840
LK_6236120,1397
LK_6236125,611
LK_6236130,512
LK_6236135,1109
LK_6236140,879
LK_6236145,1112
LK_6236150,1193
LK_6236155,1452
LK_6236160,2377
LK_6236165,807
LK_6236170,678
LK_6236175,439
LK_6236180,731
LK_6236185,1095
LK_6236190,3073
LK_6236195,1741
LK_6236200,1001
LK_6236205,1533
LK_6236210,1127
LK_6236215,1206
LK_6236220,968
LK_6236225,1056
LK_6236230,412
LK_6236235,610
LK_6236240,1331
LK_6236245,698
LK_6239,51078
LK_6239005,3700
LK_6239010,1057
LK_6239015,3014
LK_6239020,2010
LK_6239025,1354
LK_6239030,1095
LK_6239035,569
LK_6239040,672
LK_6239045,855
LK_6239050,416
LK_6239055,820
LK_6239060,680
LK_6239065,715
LK_6239070,730
LK_6239075,545
LK_6239080,1041
LK_6239085,974
LK_6239090,557
LK_6239095,834
LK_6239100,688
LK_6239105,741
LK_6239110,1501
LK_6239115,1414
LK_6239120,2256
LK_6239125,645
LK_6239130,893
LK_6239135,1012
LK_6239140,535
LK_6239145,1885
LK_6239150,733
LK_6239155,649
LK_6239160,839
LK_6239165,1410
LK_6239170,855
LK_6239175,757
LK_6239180,1535
LK_6239185,537
LK_6239190,1032
LK_6239195,456
LK_6239200,1317
LK_6239205,1767
LK_6239210,1109
LK_6239215,1129
LK_6239220,1129
LK_6239225,761
LK_6239230,1108
LK_6239235,747
LK_6242,62145
LK_6242005,1313
LK_6242010,1162
LK_6242015,694
LK_6242020,2336
LK_6242025,3185
LK_6242030,1417
LK_6242035,1573
LK_6242040,957
LK_6242045,1462
LK_6242050,1497
LK_6242055,1882
LK_6242060,1851
LK_6242065,2177
LK_6242070,3099
LK_6242075,3030
LK_6242080,544
LK_6242085,1256
LK_6242090,1755
LK_6242095,869
LK_6242100,1073
LK_6242105,665
LK_6242110,479
LK_6242115,503
LK_6242120,1177
LK_6242125,652
LK_6242130,632
LK_6242135,809
LK_6242140,763
LK_6242145,809
LK_6242150,1178
LK_6242155,2279
LK_6242160,1091
LK_6242165,2141
LK_6242170,884
LK_6242175,1709
LK_6242180,407
LK_6242185,1622
LK_6242190,1153
LK_6242195,1518
LK_6242200,1487
LK_6242205,1174
LK_6242210,1417
LK_6242215,1186
LK_6242220,815
LK_6242225,993
LK_6242230,803
LK_6242235,667
LK_6245,68111
LK_6245005,1452
LK_6245010,1036
LK_6245015,1142
LK_6245020,1067
LK_6245025,1965
LK_6245030,1724
LK_6245035,5051
LK_6245040,1268
LK_6245045,1637
LK_6245050,774
LK_6245055,859
LK_6245060,1373
LK_6245065,1445
LK_6245070,1763
LK_6245075,1684
LK_6245080,1159
LK_6245085,1213
LK_6245090,1458
LK_6245095,1314
LK_6245100,1483
LK_6245105,1321
LK_6245110,1786
LK_6245115,1409
LK_6245120,1273
LK_6245125,1382
LK_6245130,863
LK_6245135,2366
LK_6245140,993
LK_6245145,854
LK_6245150,1339
LK_6245155,1661
LK_6245160,911
LK_6245165,809
LK_6245170,993
LK_6245175,1489
LK_6245180,875
LK_6245185,1226
LK_6245190,1030
LK_6245195,623
LK_6245200,882
LK_6245205,941
LK_6245210,832
LK_6245215,1303
LK_6245220,836
LK_6245225,1274
LK_6245230,1353
LK_6245235,1158
LK_6245240,1154
LK_6245245,1275
LK_6245250,1007
LK_6245255,1016
LK_6245260,1010
LK_6248,62399
LK_6248005,1357
LK_6248010,927
LK_6248015,1101
LK_6248020,705
LK_6248025,2021
LK_6248030,972
LK_6248035,2097
LK_6248040,1565
LK_6248045,1366
LK_6248050,1505
LK_6248055,1136
LK_6248060,894
LK_6248065,1026
LK_6248070,1288
LK_6248075,2206
LK_6248080,927
LK_6248085,1906
LK_6248090,2121
LK_6248095,2965
LK_6248100,1754
LK_6248105,1322
LK_6248110,660
LK_6248115,936
LK_6248120,564
LK_6248125,1373
LK_6248130,706
LK_6248135,896
LK_6248140,1200
LK_6248145,1226
LK_6248150,924
LK_6248155,1208
LK_6248160,1035
LK_6248165,1153
LK_6248170,1471
LK_6248175,1281
LK_6248180,1391
LK_6248185,1712
LK_6248190,659
LK_6248195,1669
LK_6248200,1725
LK_6248205,2437
LK_6248210,1848
LK_6248215,570
LK_6248220,1846
LK_6248225,712
LK_6248230,865
LK_6248235,1171
LK_7,1266663
LK_71,860575
LK_7103,22998
LK_7103005,1342
LK_7103010,1761
LK_7103015,1779
LK_7103020,1451
LK_7103025,2271
LK_7103030,1944
LK_7103035,1184
LK_7103040,2159
LK_7103045,940
LK_7103050,1244
LK_7103055,167
LK_7103060,1544
LK_7103065,1107
LK_7103070,1985
LK_7103075,2120
LK_7106,22325
LK_7106005,1001
LK_7106010,845
LK_7106015,400
LK_7106020,737
LK_7106025,329
LK_7106030,267
LK_7106035,812
LK_7106040,774
LK_7106045,622
LK_7106050,544
LK_7106055,631
LK_7106060,967
LK_7106065,955
LK_7106070,1565
LK_7106075,586
LK_7106080,629
LK_7106085,1159
LK_7106090,2183
LK_7106095,924
LK_7106100,1157
LK_7106105,532
LK_7106110,1530
LK_7106115,677
LK_7106120,793
LK_7106125,638
LK_7106130,1068
LK_7109,46906
LK_7109005,1638
LK_7109010,1326
LK_7109015,1249
LK_7109020,1323
LK_7109025,1408
LK_7109030,1714
LK_7109035,1017
LK_7109040,674
LK_7109045,1557
LK_7109050,1484
LK_7109055,970
LK_7109060,1275
LK_7109065,1473
LK_7109070,1471
LK_7109075,916
LK_7109080,783
LK_7109085,1283
LK_7109090,753
LK_7109095,861
LK_7109100,1064
LK_7109105,1252
LK_7109110,905
LK_7109115,1179
LK_7109120,1252
LK_7109125,1651
LK_7109130,1586
LK_7109135,1491
LK_7109140,1186
LK_7109145,879
LK_7109150,2263
LK_7109155,2330
LK_7109160,1526
LK_7109165,886
LK_7109170,966
LK_7109175,1725
LK_7109180,751
LK_7109185,839
LK_7112,22467
LK_7112005,1221
LK_7112010,1239
LK_7112015,1684
LK_7112020,1465
LK_7112025,1103
LK_7112030,1245
LK_7112035,1489
LK_7112040,1171
LK_7112045,1680
LK_7112050,1188
LK_7112055,1212
LK_7112060,1505
LK_7112065,1091
LK_7112070,1665
LK_7112075,1680
LK_7112080,803
LK_7112085,1026
LK_7115,61223
LK_7115005,618
LK_7115010,1063
LK_7115015,1350
LK_7115020,1555
LK_7115025,1319
LK_7115030,1023
LK_7115035,1140
LK_7115040,1166
LK_7115045,655
LK_7115050,1331
LK_7115055,1183
LK_7115060,1651
LK_7115065,1144
LK_7115070,1536
LK_7115075,2271
LK_7115080,1051
LK_7115085,1216
LK_7115090,1299
LK_7115095,1439
LK_7115100,1567
LK_7115105,1234
LK_7115110,1161
LK_7115115,1061
LK_7115120,1813
LK_7115125,6063
LK_7115130,1967
LK_7115135,1877
LK_7115140,1711
LK_7115145,2672
LK_7115150,2302
LK_7115155,1122
LK_7115160,1895
LK_7115165,727
LK_7115170,121
LK_7115175,1208
LK_7115180,1525
LK_7115185,2481
LK_7115190,1386
LK_7115195,1651
LK_7115200,1669
LK_7118,36782
LK_7118005,1067
LK_7118010,1186
LK_7118015,1290
LK_7118020,665
LK_7118025,851
LK_7118030,1069
LK_7118035,1076
LK_7118040,793
LK_7118045,1062
LK_7118050,1241
LK_7118055,706
LK_7118060,1056
LK_7118065,446
LK_7118070,660
LK_7118075,524
LK_7118080,1024
LK_7118085,553
LK_7118090,696
LK_7118095,597
LK_7118100,790
LK_7118105,1091
LK_7118110,4018
LK_7118115,926
LK_7118120,676
LK_7118125,1265
LK_7118130,1175
LK_7118135,855
LK_7118140,1091
LK_7118145,931
LK_7118150,1568
LK_7118155,843
LK_7118160,853
LK_7118165,456
LK_7118170,817
LK_7118175,544
LK_7118180,693
LK_7118185,702
LK_7118190,926
LK_7121,40339
LK_7121005,808
LK_7121010,865
LK_7121015,1283
LK_7121020,803
LK_7121025,587
LK_7121030,787
LK_7121035,1039
LK_7121040,1081
LK_7121045,708
LK_7121050,1054
LK_7121055,840
LK_7121060,885
LK_7121065,763
LK_7121070,1388
LK_7121075,876
LK_7121080,1363
LK_7121085,1746
LK_7121090,2204
LK_7121095,1146
LK_7121100,652
LK_7121105,697
LK_7121110,1379
LK_7121115,1388
LK_7121120,1192
LK_7121125,1692
LK_7121130,933
LK_7121135,1240
LK_7121140,868
LK_7121145,627
LK_7121150,849
LK_7121155,430
LK_7121160,648
LK_7121165,837
LK_7121170,1202
LK_7121175,1191
LK_7121180,952
LK_7121185,671
LK_7121190,873
LK_7121195,1103
LK_7121200,689
LK_7124,36990
LK_7124005,1240
LK_7124010,1011
LK_7124015,875
LK_7124020,638
LK_7124025,1080
LK_7124030,1428
LK_7124035,1008
LK_7124040,611
LK_7124045,1067
LK_7124050,951
LK_7124055,436
LK_7124060,1059
LK_7124065,1120
LK_7124070,903
LK_7124075,1330
LK_7124080,1065
LK_7124085,856
LK_7124090,319
LK_7124095,1630
LK_7124100,1886
LK_7124105,750
LK_7124110,1427
LK_7124115,1095
LK_7124120,565
LK_7124125,1174
LK_7124130,727
LK_7124135,1779
LK_7124140,832
LK_7124145,831
LK_7124150,977
LK_7124155,978
LK_7124160,1080
LK_7124165,560
LK_7124170,671
LK_7124175,834
LK_7124180,834
LK_7124185,622
LK_7124190,741
LK_7127,46992
LK_7127005,620
LK_7127010,1784
LK_7127015,974
LK_7127020,898
LK_7127025,1097
LK_7127030,1732
LK_7127035,1333
LK_7127040,674
LK_7127045,799
LK_7127050,1002
LK_7127055,1338
LK_7127060,884
LK_7127065,780
LK_7127070,532
LK_7127075,1949
LK_7127080,1599
LK_7127085,1091
LK_7127090,1058
LK_7127095,1812
LK_7127100,1281
LK_7127105,1819
LK_7127110,1043
LK_7127115,412
LK_7127120,929
LK_7127125,824
LK_7127130,1148
LK_7127135,1514
LK_7127140,2145
LK_7127145,1413
LK_7127150,772
LK_7127155,931
LK_7127160,1074
LK_7127165,1489
LK_7127170,880
LK_7127175,1345
LK_7127180,793
LK_7127185,459
LK_7127190,1096
LK_7127195,2044
LK_7127200,1121
LK_7127205,504
LK_7130,35293
LK_7130005,1147
LK_7130010,816
LK_7130015,1074
LK_7130020,1030
LK_7130025,1373
LK_7130030,810
LK_7130035,2850
LK_7130040,2126
LK_7130045,1468
LK_7130050,1736
LK_7130055,1553
LK_7130060,4263
LK_7130065,2164
LK_7130070,1272
LK_7130075,1181
LK_7130080,1453
LK_7130085,1270
LK_7130090,703
LK_7130095,1077
LK_7130100,1362
LK_7130105,654
LK_7130110,651
LK_7130115,828
LK_7130120,1298
LK_7130125,1134
LK_7133,69737
LK_7133005,1894
LK_7133010,1859
LK_7133015,1790
LK_7133020,1246
LK_7133025,1360
LK_7133030,1639
LK_7133035,1767
LK_7133040,1619
LK_7133045,1681
LK_7133050,4379
LK_7133055,2517
LK_7133060,2653
LK_7133065,4560
LK_7133070,2838
LK_7133075,4814
LK_7133080,4726
LK_7133085,3082
LK_7133090,1719
LK_7133095,2001
LK_7133100,1785
LK_7133105,1661
LK_7133110,1942
LK_7133115,2546
LK_7133120,3255
LK_7133125,3202
LK_7133130,1301
LK_7133135,2829
LK_7133140,1497
LK_7133145,1575
LK_7136,25377
LK_7136005,1575
LK_7136010,2167
LK_7136015,1271
LK_7136020,1636
LK_7136025,1733
LK_7136030,1603
LK_7136035,1271
LK_7136040,1113
LK_7136045,1520
LK_7136050,1147
LK_7136055,908
LK_7136060,659
LK_7136065,1181
LK_7136070,1820
LK_7136075,1152
LK_7136080,1113
LK_7136085,1393
LK_7136090,1087
LK_7136095,1028
LK_7139,49886
LK_7139005,636
LK_7139010,887
LK_7139015,438
LK_7139020,132
LK_7139025,1497
LK_7139030,717
LK_7139035,982
LK_7139040,858
LK_7139045,945
LK_7139050,778
LK_7139055,1217
LK_7139060,1828
LK_7139065,3120
LK_7139070,1534
LK_7139075,1216
LK_7139080,1519
LK_7139085,1586
LK_7139090,3669
LK_7139095,1393
LK_7139100,1103
LK_7139105,1212
LK_7139110,1125
LK_7139115,1811
LK_7139120,1797
LK_7139125,2003
LK_7139130,1004
LK_7139135,1433
LK_7139140,1614
LK_7139145,1599
LK_7139150,1021
LK_7139155,1123
LK_7139160,1844
LK_7139165,854
LK_7139170,1629
LK_7139175,2130
LK_7139180,1632
LK_7142,33543
LK_7142005,1463
LK_7142010,3268
LK_7142015,2843
LK_7142020,1463
LK_7142025,1864
LK_7142030,1281
LK_7142035,2509
LK_7142040,1857
LK_7142045,1259
LK_7142050,1358
LK_7142055,1281
LK_7142060,1355
LK_7142065,1092
LK_7142070,1351
LK_7142075,878
LK_7142080,1913
LK_7142085,1330
LK_7142090,1375
LK_7142095,1161
LK_7142100,1148
LK_7142105,1494
LK_7145,42437
LK_7145005,2530
LK_7145010,1610
LK_7145015,1654
LK_7145020,1129
LK_7145025,1600
LK_7145030,1204
LK_7145035,1259
LK_7145040,1139
LK_7145045,1774
LK_7145050,885
LK_7145055,1177
LK_7145060,2037
LK_7145065,3304
LK_7145070,2553
LK_7145075,1237
LK_7145080,1641
LK_7145085,3371
LK_7145090,1651
LK_7145095,1837
LK_7145100,875
LK_7145105,1359
LK_7145110,1787
LK_7145115,1531
LK_7145120,891
LK_7145125,1195
LK_7145130,1207
LK_7148,57793
LK_7148005,791
LK_7148010,1173
LK_7148015,1770
LK_7148020,1684
LK_7148025,1752
LK_7148030,2011
LK_7148035,2381
LK_7148040,2308
LK_7148045,1063
LK_7148050,835
LK_7148055,1881
LK_7148060,1545
LK_7148065,1575
LK_7148070,1117
LK_7148075,2246
LK_7148080,1568
LK_7148085,1030
LK_7148090,1779
LK_7148095,1841
LK_7148100,1981
LK_7148105,1132
LK_7148110,1321
LK_7148115,1462
LK_7148120,1627
LK_7148125,1220
LK_7148130,960
LK_7148135,749
LK_7148140,1125
LK_7148145,998
LK_7148150,1615
LK_7148155,1251
LK_7148160,1803
LK_7148165,1934
LK_7148170,1578
LK_7148175,1390
LK_7148180,926
LK_7148185,1189
LK_7148190,1118
LK_7148195,2064
LK_7151,27044
LK_7151005,424
LK_7151010,672
LK_7151015,745
LK_7151020,392
LK_7151025,305
LK_7151030,485
LK_7151035,332
LK_7151040,744
LK_7151045,875
LK_7151050,783
LK_7151055,443
LK_7151060,417
LK_7151065,827
LK_7151070,985
LK_7151075,944
LK_7151080,782
LK_7151085,787
LK_7151090,754
LK_7151095,697
LK_7151100,750
LK_7151105,672
LK_7151110,919
LK_7151115,435
LK_7151120,680
LK_7151125,484
LK_7151130,385
LK_7151135,1071
LK_7151140,266
LK_7151145,1289
LK_7151150,558
LK_7151155,659
LK_7151160,790
LK_7151165,518
LK_7151170,913
LK_7151175,291
LK_7151180,934
LK_7151185,694
LK_7151190,468
LK_7151195,469
LK_7151200,620
LK_7151205,786
LK_7154,59241
LK_7154005,957
LK_7154010,806
LK_7154015,579
LK_7154020,467
LK_7154025,1378
LK_7154030,766
LK_7154035,3066
LK_7154040,548
LK_7154045,593
LK_7154050,1155
LK_7154055,1531
LK_7154060,1040
LK_7154065,652
LK_7154070,697
LK_7154075,1573
LK_7154080,776
LK_7154085,646
LK_7154090,477
LK_7154095,1069
LK_7154100,1277
LK_7154105,1221
LK_7154110,616
LK_7154115,602
LK_7154120,1727
LK_7154125,1526
LK_7154130,1356
LK_7154135,1462
LK_7154140,1183
LK_7154145,734
LK_7154150,562
LK_7154155,1937
LK_7154160,2783
LK_7154165,979
LK_7154170,661
LK_7154175,693
LK_7154180,674
LK_7154185,838
LK_7154190,1349
LK_7154195,1220
LK_7154200,1063
LK_7154205,1706
LK_7154210,1732
LK_7154215,667
LK_7154220,533
LK_7154225,1272
LK_7154230,450
LK_7154235,1352
LK_7154240,1067
LK_7154245,1758
LK_7154250,1116
LK_7154255,1204
LK_7154260,1340
LK_7154265,1805
LK_7157,15582
LK_7157005,418
LK_7157010,664
LK_7157015,965
LK_7157020,821
LK_7157025,449
LK_7157030,736
LK_7157035,811
LK_7157040,1128
LK_7157045,1005
LK_7157050,727
LK_7157055,3466
LK_7157060,432
LK_7157065,925
LK_7157070,891
LK_7157075,1016
LK_7157080,1128
LK_7160,38862
LK_7160005,1737
LK_7160010,311
LK_7160015,613
LK_7160020,1323
LK_7160025,1640
LK_7160030,1605
LK_7160035,1470
LK_7160040,1272
LK_7160045,820
LK_7160050,497
LK_7160055,813
LK_7160060,734
LK_7160065,4790
LK_7160070,1822
LK_7160075,819
LK_7160080,1149
LK_7160085,1169
LK_7160090,966
LK_7160095,892
LK_7160100,1405
LK_7160105,476
LK_7160110,983
LK_7160115,732
LK_7160120,914
LK_7160125,1052
LK_7160130,1698
LK_7160135,1248
LK_7160140,265
LK_7160145,949
LK_7160150,1529
LK_7160155,1297
LK_7160160,1872
LK_7163,34756
LK_7163005,1216
LK_7163010,1332
LK_7163015,1558
LK_7163020,2079
LK_7163025,1227
LK_7163030,1764
LK_7163035,1173
LK_7163040,1808
LK_7163045,1294
LK_7163050,1759
LK_7163055,1447
LK_7163060,1377
LK_7163065,796
LK_7163070,1112
LK_7163075,1208
LK_7163080,1110
LK_7163085,710
LK_7163090,1647
LK_7163095,1105
LK_7163100,606
LK_7163105,1173
LK_7163110,249
LK_7163115,618
LK_7163120,1282
LK_7163125,1127
LK_7163130,2060
LK_7163135,554
LK_7163140,244
LK_7163145,530
LK_7163150,591
LK_7166,34002
LK_7166005,1112
LK_7166010,946
LK_7166015,779
LK_7166020,640
LK_7166025,398
LK_7166030,1180
LK_7166035,959
LK_7166040,431
LK_7166045,595
LK_7166050,665
LK_7166055,783
LK_7166060,826
LK_7166065,1173
LK_7166070,1139
LK_7166075,691
LK_7166080,1151
LK_7166085,1159
LK_7166090,1611
LK_7166095,1069
LK_7166100,1571
LK_7166105,2185
LK_7166110,1319
LK_7166115,1183
LK_7166120,1147
LK_7166125,971
LK_7166130,932
LK_7166135,693
LK_7166140,840
LK_7166145,634
LK_7166150,920
LK_7166155,1172
LK_7166160,674
LK_7166165,907
LK_7166170,761
LK_7166175,786
LK_72,406088
LK_7203,64289
LK_7203005,1410
LK_7203010,1468
LK_7203015,1348
LK_7203020,844
LK_7203025,778
LK_7203030,1819
LK_7203035,1483
LK_7203040,1254
LK_7203045,1058
LK_7203050,963
LK_7203055,1794
LK_7203060,1240
LK_7203065,1187
LK_7203070,923
LK_7203075,2202
LK_7203080,863
LK_7203085,1504
LK_7203090,1888
LK_7203095,758
LK_7203100,1238
LK_7203105,1485
LK_7203110,1770
LK_7203115,1049
LK_7203120,2383
LK_7203125,1498
LK_7203130,1130
LK_7203135,1008
LK_7203140,818
LK_7203145,1457
LK_7203150,776
LK_7203155,828
LK_7203160,1365
LK_7203165,1028
LK_7203170,965
LK_7203175,1361
LK_7203180,1030
LK_7203185,715
LK_7203190,1361
LK_7203195,1117
LK_7203200,1496
LK_7203205,1562
LK_7203210,847
LK_7203215,1253
LK_7203220,963
LK_7203225,1167
LK_7203230,873
LK_7203235,772
LK_7203240,861
LK_7203245,1275
LK_7203250,1414
LK_7203255,778
LK_7203260,845
LK_7203265,1017
LK_7206,65575
LK_7206005,1611
LK_7206010,1310
LK_7206015,1182
LK_7206020,1695
LK_7206025,579
LK_7206030,1229
LK_7206035,2029
LK_7206040,1051
LK_7206045,2006
LK_7206050,862
LK_7206055,1666
LK_7206060,958
LK_7206065,1705
LK_7206070,2243
LK_7206075,1470
LK_7206080,1108
LK_7206085,1618
LK_7206090,2079
LK_7206095,609
LK_7206100,1102
LK_7206105,971
LK_7206110,1839
LK_7206115,1344
LK_7206120,1495
LK_7206125,1867
LK_7206130,1006
LK_7206135,1495
LK_7206140,1828
LK_7206145,1767
LK_7206150,1040
LK_7206155,1291
LK_7206160,2828
LK_7206165,1852
LK_7206170,1368
LK_7206175,1154
LK_7206180,1688
LK_7206185,1400
LK_7206190,948
LK_7206195,1418
LK_7206200,1455
LK_7206205,588
LK_7206210,1218
LK_7206215,1481
LK_7206220,1326
LK_7206225,2796
LK_7209,36452
LK_7209005,1242
LK_7209010,919
LK_7209015,1123
LK_7209020,1021
LK_7209025,486
LK_7209030,2227
LK_7209035,1369
LK_7209040,1100
LK_7209045,1003
LK_7209050,1270
LK_7209055,699
LK_7209060,1121
LK_7209065,1612
LK_7209070,1001
LK_7209075,1382
LK_7209080,1365
LK_7209085,1539
LK_7209090,1127
LK_7209095,1473
LK_7209100,1422
LK_7209105,1049
LK_7209110,1737
LK_7209115,1372
LK_7209120,1727
LK_7209125,2434
LK_7209130,2053
LK_7209135,126
LK_7209140,1453
LK_7210,33770
LK_7210005,2900
LK_7210010,527
LK_7210015,919
LK_7210020,1559
LK_7210025,701
LK_7210030,582
LK_7210035,5300
LK_7210040,1815
LK_7210045,551
LK_7210050,407
LK_7210055,1702
LK_7210060,814
LK_7210070,844
LK_7210075,470
LK_7210080,1353
LK_7210085,1075
LK_7210090,724
LK_7210095,1105
LK_7210100,892
LK_7210105,697
LK_7210110,857
LK_7210115,1106
LK_7210120,1494
LK_7210125,1405
LK_7210130,947
LK_7210135,653
LK_7210140,739
LK_7210145,597
LK_7210150,1035
LK_7212,79661
LK_7212005,1911
LK_7212010,2143
LK_7212015,1407
LK_7212020,1240
LK_7212025,1472
LK_7212030,1277
LK_7212035,2029
LK_7212040,1014
LK_7212045,831
LK_7212050,2012
LK_7212055,774
LK_7212060,953
LK_7212065,1094
LK_7212070,1203
LK_7212075,1657
LK_7212080,1755
LK_7212085,753
LK_7212090,1277
LK_7212095,1413
LK_7212100,1117
LK_7212105,797
LK_7212110,555
LK_7212115,1820
LK_7212120,2716
LK_7212125,949
LK_7212130,1170
LK_7212135,1434
LK_7212140,2317
LK_7212145,1003
LK_7212150,1105
LK_7212155,1281
LK_7212160,2055
LK_7212165,1943
LK_7212170,1357
LK_7212175,1038
LK_7212180,1564
LK_7212185,686
LK_7212190,1317
LK_7212195,1631
LK_7212200,1642
LK_7212205,1125
LK_7212210,2565
LK_7212215,841
LK_7212220,700
LK_7212225,2046
LK_7212230,767
LK_7212235,2151
LK_7212240,1567
LK_7212245,873
LK_7212250,1254
LK_7212255,649
LK_7212260,1846
LK_7212265,1958
LK_7212270,2160
LK_7212275,2239
LK_7212280,1208
LK_7215,82426
LK_7215005,1453
LK_7215010,1100
LK_7215015,949
LK_7215020,939
LK_7215025,1856
LK_7215030,1627
LK_7215035,900
LK_7215040,1198
LK_7215045,1017
LK_7215050,1520
LK_7215055,905
LK_7215060,1128
LK_7215065,585
LK_7215070,1124
LK_7215075,1046
LK_7215080,1003
LK_7215085,1558
LK_7215090,930
LK_7215095,1104
LK_7215100,849
LK_7215105,1998
LK_7215110,1799
LK_7215115,1250
LK_7215120,1590
LK_7215125,1435
LK_7215130,2349
LK_7215135,1173
LK_7215140,835
LK_7215145,1205
LK_7215150,1148
LK_7215155,1357
LK_7215160,1703
LK_7215165,996
LK_7215170,1856
LK_7215175,1755
LK_7215180,1175
LK_7215185,1528
LK_7215190,5118
LK_7215195,1643
LK_7215200,2364
LK_7215205,1477
LK_7215210,2600
LK_7215215,1470
LK_7215220,2005
LK_7215225,2122
LK_7215230,2077
LK_7215235,2472
LK_7215240,1782
LK_7215245,1482
LK_7215250,1330
LK_7215255,844
LK_7215260,856
LK_7215265,901
LK_7215270,1962
LK_7215275,1978
LK_7218,43915
LK_7218005,1780
LK_7218010,1641
LK_7218015,3176
LK_7218020,1517
LK_7218025,726
LK_7218030,1301
LK_7218035,1454
LK_7218040,1832
LK_7218045,1033
LK_7218050,2245
LK_7218055,1841
LK_7218060,1882
LK_7218065,1601
LK_7218070,1692
LK_7218075,1404
LK_7218080,712
LK_7218085,1191
LK_7218090,909
LK_7218095,1920
LK_7218100,2336
LK_7218105,703
LK_7218110,2136
LK_7218115,775
LK_7218120,2336
LK_7218125,2436
LK_7218130,1463
LK_7218135,842
LK_7218140,1031
LK_8,1266463
LK_81,815405
LK_8103,75776
LK_8103005,1878
LK_8103010,2167
LK_8103015,1900
LK_8103020,2014
LK_8103025,1581
LK_8103030,1364
LK_8103035,1879
LK_8103040,1832
LK_8103045,2502
LK_8103050,2395
LK_8103055,2494
LK_8103060,1652
LK_8103065,1567
LK_8103070,4027
LK_8103075,3196
LK_8103080,2023
LK_8103085,1682
LK_8103090,2479
LK_8103095,2405
LK_8103100,2179
LK_8103105,1242
LK_8103110,1881
LK_8103115,2004
LK_8103120,1978
LK_8103125,3350
LK_8103130,2285
LK_8103135,2329
LK_8103140,2700
LK_8103145,2248
LK_8103150,2113
LK_8103155,2202
LK_8103160,2720
LK_8103165,2076
LK_8103170,1993
LK_8103175,1439
LK_8106,51618
LK_8106005,1698
LK_8106010,1298
LK_8106015,2106
LK_8106020,1960
LK_8106025,1464
LK_8106030,882
LK_8106035,1062
LK_8106040,1322
LK_8106045,2130
LK_8106050,378
LK_8106055,1014
LK_8106060,590
LK_8106065,1630
LK_8106070,2132
LK_8106075,1638
LK_8106080,1695
LK_8106085,1901
LK_8106090,2249
LK_8106095,1125
LK_8106100,553
LK_8106105,819
LK_8106110,1322
LK_8106115,1487
LK_8106120,1793
LK_8106125,1235
LK_8106130,608
LK_8106135,558
LK_8106140,1765
LK_8106145,628
LK_8106150,1538
LK_8106155,1076
LK_8106160,1010
LK_8106165,974
LK_8106170,477
LK_8106175,783
LK_8106180,868
LK_8106185,1482
LK_8106190,670
LK_8106195,950
LK_8106200,773
LK_8106205,682
LK_8106210,1293
LK_8109,19719
LK_8109005,1514
LK_8109010,1234
LK_8109015,1394
LK_8109020,1206
LK_8109025,729
LK_8109030,364
LK_8109035,368
LK_8109040,2046
LK_8109045,906
LK_8109050,453
LK_8109055,646
LK_8109060,663
LK_8109065,1216
LK_8109070,1465
LK_8109075,1340
LK_8109080,1532
LK_8109085,564
LK_8109090,870
LK_8109095,556
LK_8109100,653
LK_8112,23075
LK_8112005,1086
LK_8112010,987
LK_8112015,790
